"Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA"
706,2536,414,671,89,28,10,323,138,0,298,115,0,57,21,0,0,544,0.264589905362776,0.333596214511041,0.354894500172951,0.0690063091482649,0.16411560013836
1387,4945,746,1338,154,65,9,290,293,93,713,380,0,22,62,0,0,1110,0.270576339737108,0.333468149646107,0.364964788732394,0.062891809908999,0.163046654929577
854,1969,295,497,109,26,49,223,85,29,166,369,5,24,32,22,33,313,0.252412392077197,0.408836973082783,0.314993122420908,0.156424581005587,0.202075551470588
1035,3917,439,1104,204,40,32,482,30,32,276,185,0,15,43,0,71,828,0.281848353331631,0.378861373500128,0.331511406844106,0.0970130201684963,0.158258650190114
1406,4481,662,1217,206,38,132,636,18,25,708,748,47,10,20,48,64,841,0.2715911626869,0.422896674849364,0.368782161234991,0.151305512162464,0.218953230769231
2186,8044,1084,2152,428,59,306,1322,142,52,610,1239,102,7,1,120,193,1359,0.26752859273993,0.449527598209846,0.315339938503587,0.181999005469915,0.202614494757461
1887,6387,945,1703,292,42,318,1147,14,19,841,920,55,51,15,55,164,1051,0.266635353060905,0.474870831376233,0.353831469866376,0.208235478315328,0.244485890919082
227,482,34,136,15,2,1,52,2,6,53,32,0,2,4,0,17,118,0.282157676348548,0.327800829875519,0.355679702048417,0.045643153526971,0.135736312849162
2215,8759,1507,2927,539,149,307,1827,88,64,615,737,0,30,111,0,23,1932,0.334170567416372,0.534878410777486,0.379838366652488,0.200707843361114,0.232712845597618
2456,8680,1074,2472,483,47,248,1389,21,33,855,694,188,39,11,100,287,1694,0.284792626728111,0.436981566820277,0.347942939838743,0.152188940092166,0.19499348513599
843,2422,263,580,80,6,100,310,6,16,338,483,34,35,6,9,45,394,0.239471511147812,0.401321222130471,0.339871611982882,0.161849710982659,0.213535451263538
140,252,20,48,6,1,1,21,2,1,17,35,1,1,5,1,11,40,0.19047619047619,0.234126984126984,0.243542435424354,0.0436507936507937,0.0987296296296296
2082,7189,985,2029,317,25,246,1065,21,36,1263,1246,125,17,29,60,248,1441,0.282236750591181,0.435943803032411,0.387970453746043,0.15370705244123,0.22437027605902
2055,8267,1284,2812,425,164,102,1175,375,127,472,327,0,48,226,0,0,2121,0.340147574694569,0.468247248094835,0.37919654034369,0.128099673400266,0.178466120405144
1016,2999,401,732,121,19,27,260,30,5,283,440,0,16,70,0,62,565,0.244081360453484,0.324108036012004,0.312613705275925,0.0800266755585195,0.151066100667071
1411,5011,577,1311,188,21,23,430,59,46,469,350,60,20,110,38,138,1079,0.261624426262223,0.32129315505887,0.325027085590466,0.0596687287966474,0.130279700620664
1381,4318,642,1198,197,58,103,531,67,36,485,646,53,17,33,20,81,840,0.277443260768874,0.421491431218157,0.351239669421488,0.144048170449282,0.197506580321705
1658,5547,681,1566,243,53,211,888,16,18,383,870,48,54,17,45,192,1059,0.282314764737696,0.459347394988282,0.332227566760657,0.177032630250586,0.200967931783983
1298,4996,779,1340,124,56,2,344,273,0,619,0,0,23,132,0,0,1158,0.268214571657326,0.316653322658127,0.351543100390209,0.0484387510008006,0.141690031926215
1327,4063,415,1151,235,28,77,476,18,15,311,559,28,42,48,38,115,811,0.283288210681762,0.411764705882353,0.337674000898069,0.128476495200591,0.181500406687754
2380,7946,1247,2383,413,148,169,1304,71,15,1018,538,11,37,73,10,139,1653,0.299899320412786,0.452932292977599,0.381533681056486,0.153032972564812,0.220832266666667
872,2644,277,601,103,33,61,305,4,0,257,541,6,18,26,3,66,404,0.227307110438729,0.360438729198185,0.299794661190965,0.133131618759455,0.183286419753086
1653,5657,745,1454,244,25,163,694,27,34,771,908,47,14,98,54,121,1022,0.257026692593247,0.395439278769666,0.344673645320197,0.138412586176419,0.200559559621647
1517,5357,843,1458,258,46,164,676,67,43,674,768,30,63,35,43,127,990,0.272167257793541,0.429344782527534,0.357666612351312,0.157177524733993,0.216894710987392
771,2484,228,594,83,18,69,281,7,12,130,565,19,14,38,20,60,424,0.239130434782609,0.37037037037037,0.278700906344411,0.131239935587762,0.153632255610498
860,2264,225,686,115,19,46,355,18,9,247,106,0,11,47,0,0,506,0.303003533568905,0.431537102473498,0.374306106264869,0.128533568904594,0.196994369547978
1234,4684,912,1454,196,136,37,663,232,0,636,139,0,42,38,0,0,1085,0.310418445772844,0.43403074295474,0.397612831033197,0.123612297181896,0.207411600149198
1012,3195,469,881,181,62,70,541,54,27,319,359,0,16,99,0,0,568,0.275743348982786,0.436932707355243,0.344475920679887,0.161189358372457,0.215131274787535
1710,6552,907,1592,251,94,47,797,235,0,408,288,0,16,19,0,0,1200,0.242979242979243,0.331501831501831,0.288990825688073,0.0885225885225885,0.138948394495413
343,1004,83,214,22,7,2,89,23,0,55,14,0,12,32,0,0,183,0.213147410358566,0.254980079681275,0.262371615312792,0.0418326693227092,0.099290756302521
879,2682,269,715,148,10,58,323,7,10,196,361,12,14,20,29,92,499,0.266592095451156,0.394108873974646,0.31667237247518,0.12751677852349,0.174460364386387
1406,4532,783,1301,182,71,40,382,228,67,334,348,0,22,138,0,0,1008,0.287069726390115,0.385039717563989,0.338993453355155,0.0979699911738747,0.156700572831424
1613,5170,909,1488,273,58,98,533,370,140,623,849,19,92,21,46,69,1059,0.287814313346228,0.419922630560928,0.371438206036082,0.1321083172147,0.207008152909337
2573,9396,1257,2460,402,69,28,793,580,148,1072,589,79,33,214,63,167,1961,0.261813537675607,0.328224776500639,0.337466868610375,0.0664112388250319,0.149204272770625
1112,4238,643,941,141,87,24,358,169,0,325,345,0,60,0,0,0,689,0.22203869749882,0.313355356300142,0.286826735885788,0.0913166588013214,0.151196236210253
1987,7033,1123,2020,363,57,314,1092,137,86,890,1030,115,33,8,86,150,1286,0.28721740366842,0.488980520403811,0.365953742850037,0.20176311673539,0.237917471931374
2143,7161,1259,2116,358,85,407,1333,99,50,971,1237,104,21,52,32,166,1266,0.295489456779779,0.539729088116185,0.379718998167379,0.244239631336406,0.268939215443633
1716,5641,798,1509,293,19,189,877,20,23,760,1142,61,64,24,64,135,1008,0.267505761389825,0.426697394079064,0.357328840557513,0.159191632689239,0.219267841682127
1392,4229,331,1122,170,44,47,525,37,20,281,416,0,11,98,0,0,861,0.265310948214708,0.359659493970206,0.312762663127627,0.0943485457554978,0.146916567131166
930,3644,433,855,124,41,9,385,33,9,83,127,0,10,0,0,0,681,0.234632272228321,0.298572996706915,0.253679421996254,0.0639407244785949,0.098402943537597
1365,3631,488,984,150,29,42,319,58,32,294,438,10,9,57,23,61,763,0.270999724593776,0.362985403470118,0.32524639878696,0.0919856788763426,0.150992753990372
848,2571,300,671,103,12,36,261,28,20,124,198,3,13,56,9,76,520,0.26098794243485,0.352392065344224,0.297386823702613,0.0914041229093738,0.134485261606485
920,3675,617,911,109,42,11,342,101,0,238,53,0,20,0,0,0,749,0.247891156462585,0.309387755102041,0.29722857869311,0.0614965986394558,0.120694940249174
1093,3412,454,876,176,5,166,565,8,15,426,844,54,21,4,27,81,529,0.256740914419695,0.457209847596717,0.340452907874421,0.200468933177022,0.234697077244259
2354,8813,1475,2408,379,45,609,1667,234,107,929,2306,154,59,17,78,202,1375,0.273232724384432,0.533756949960286,0.343759489826906,0.260524225575854,0.260502416452442
1192,4359,661,1296,173,91,52,561,138,85,402,148,0,14,152,0,0,980,0.297315898141776,0.414544620325763,0.358534031413613,0.117228722183987,0.178157696335079
912,2267,307,594,87,26,21,175,37,32,295,234,23,11,23,19,20,460,0.262020291133657,0.35112483458315,0.347222222222222,0.0891045434494927,0.168619696379914
2789,10195,1882,3514,792,222,117,1529,432,129,1381,220,0,103,309,0,0,2383,0.344678764100049,0.500343305541932,0.427947598253275,0.155664541441883,0.244033513143249
2260,7156,770,1759,302,50,112,720,42,54,847,988,106,35,73,44,183,1295,0.245807713806596,0.348937954164338,0.326775550606286,0.103130240357742,0.169447091273821
1098,3689,457,901,145,20,105,428,13,7,449,516,25,20,21,27,103,631,0.244239631336406,0.379777717538628,0.327359617682198,0.135538086202223,0.192368461538462
1553,4908,541,1227,179,27,146,599,11,19,407,582,86,17,35,42,124,875,0.25,0.386715566422168,0.307219947897283,0.136715566422168,0.168182866868381
636,1814,177,448,57,13,3,203,4,1,128,130,0,11,42,0,4,375,0.24696802646086,0.297684674751929,0.300563236047107,0.0507166482910695,0.11741935483871
1251,3408,477,922,158,35,37,388,97,43,355,496,21,18,42,22,73,692,0.270539906103286,0.370011737089202,0.340520641598738,0.0994718309859155,0.169228080380751
1274,3899,517,996,225,27,119,549,33,23,412,594,35,35,25,41,77,625,0.255450115414209,0.418568863811234,0.328926373375883,0.163118748397025,0.211517922794118
563,810,96,192,34,1,18,117,1,2,81,126,8,3,3,9,16,139,0.237037037037037,0.348148148148148,0.305647840531561,0.111111111111111,0.164834860335196
1203,4095,506,1010,225,12,152,558,6,12,358,833,21,91,6,37,106,621,0.246642246642247,0.418803418803419,0.318489412791967,0.172161172161172,0.214494692982456
779,1580,211,411,53,10,6,141,45,28,143,108,13,5,38,12,31,342,0.260126582278481,0.317721518987342,0.321264367816092,0.0575949367088607,0.127277707006369
1304,5069,858,1546,219,118,36,622,189,0,470,0,0,44,126,0,0,1173,0.304991122509371,0.416058394160584,0.368977252373276,0.111067271651213,0.179993444384739
730,1721,167,400,58,19,36,163,22,16,142,357,17,6,12,8,21,287,0.232423009877978,0.350958744915747,0.291955247735749,0.118535735037769,0.159207311827957
817,2261,284,585,90,14,17,204,27,12,64,213,0,16,42,0,25,464,0.258735072976559,0.333480760725343,0.284066638188808,0.0747456877487837,0.115184194788552
1895,5204,770,1366,294,13,265,899,30,24,717,1122,59,57,5,40,109,794,0.262490392006149,0.476748654880861,0.35559986706547,0.214258262874712,0.254594428595402
1096,3503,248,819,123,34,8,321,30,2,219,268,0,25,98,0,0,654,0.233799600342564,0.295175563802455,0.283693621563918,0.0613759634598915,0.121515932746197
1259,4301,811,1154,185,35,29,364,48,5,996,374,0,35,103,0,62,905,0.26830969541967,0.347826086956522,0.409789947486872,0.0795163915368519,0.214834583645911
816,1650,197,356,38,5,10,120,11,6,196,243,4,7,47,6,28,303,0.215757575757576,0.263030303030303,0.300699300699301,0.0472727272727272,0.130365714285714
1516,5022,641,1243,201,48,117,500,44,23,371,564,32,8,42,34,133,877,0.247510951812027,0.376543209876543,0.298436062557498,0.129032258064516,0.165911456598186
1467,4222,625,1138,220,7,187,702,13,4,652,929,25,48,15,52,108,724,0.269540502131691,0.457839886309806,0.369521511861681,0.188299384178115,0.245584198828046
2360,7927,1195,2232,423,55,475,1540,17,16,937,1936,227,78,9,75,143,1279,0.281569320045414,0.528573230730415,0.360097593434623,0.247003910685001,0.259872491467577
1071,4747,854,1418,147,67,15,544,18,9,164,109,0,0,0,0,0,1189,0.298714977880767,0.36738993048241,0.322133984931786,0.0686749526016431,0.111050132355936
2951,9720,1189,2716,499,47,292,1466,47,33,1255,888,193,79,56,119,297,1878,0.279423868312757,0.430555555555556,0.362480980936185,0.151131687242798,0.207673715846995
810,2681,334,696,152,10,46,312,91,51,323,294,25,25,23,30,80,488,0.259604625139873,0.375233121969414,0.341288002615234,0.115628496829541,0.188860382333553
959,2811,268,751,122,18,44,311,16,16,186,413,21,14,31,25,74,567,0.267164710067592,0.370330843116329,0.313241106719368,0.103166133048737,0.149552769485904
1646,5896,758,1576,284,90,27,762,194,0,471,32,0,79,248,0,0,1175,0.26729986431479,0.359735413839891,0.329816940738442,0.0924355495251017,0.162813993174061
1546,5369,638,1453,273,21,162,745,23,22,418,938,31,48,15,46,176,997,0.270627677407338,0.419817470664928,0.326305050161537,0.14918979325759,0.190000102564103
1277,4288,575,1219,182,89,60,535,131,43,437,453,0,39,105,0,0,888,0.28428171641791,0.410214552238806,0.355793450881612,0.125932835820896,0.190963140218304
1237,4521,500,1239,177,41,41,432,75,54,207,348,41,16,33,33,112,980,0.274054412740544,0.35854899358549,0.306049822064057,0.0844945808449458,0.124679054054054
964,1913,283,460,78,15,37,207,27,20,233,322,5,14,17,18,16,330,0.240460010454783,0.354939884997386,0.324609733700643,0.114479874542603,0.183086516336861
451,989,83,214,37,3,12,93,0,1,63,118,15,12,8,4,38,162,0.216380182002022,0.296258847320526,0.27059925093633,0.0798786653185035,0.126549477682811
1310,4508,714,1515,321,54,63,773,53,9,494,247,0,41,91,0,14,1077,0.336069210292813,0.473158828748891,0.40650406504065,0.137089618456078,0.216878366051953
1720,6497,1001,1859,307,42,247,1174,25,22,692,685,0,6,37,8,169,1263,0.286132060951208,0.46036632291827,0.35499097598223,0.174234261967062,0.218101124531445
1012,3332,440,847,185,15,144,531,9,16,345,832,50,10,5,32,93,503,0.254201680672269,0.448379351740696,0.323205162678139,0.194177671068427,0.222773344235486
777,1420,164,336,45,14,8,112,38,20,139,218,9,8,22,13,18,269,0.236619718309859,0.304929577464789,0.305696202531646,0.0683098591549296,0.137485805219605
1386,5574,853,1653,315,41,115,580,196,71,504,684,16,74,15,38,115,1182,0.296555435952637,0.42967348403301,0.360420032310178,0.133118048080373,0.194905344995141
734,2033,228,476,91,4,65,230,10,5,196,567,26,42,12,7,39,316,0.23413674372848,0.378750614854894,0.313432835820896,0.144613871126414,0.192884014209591
652,1634,166,408,61,7,33,180,8,10,201,254,16,23,31,16,41,307,0.24969400244798,0.356181150550796,0.337246531483458,0.106487148102815,0.177445425188375
1028,3695,604,989,157,68,29,281,134,55,541,447,0,6,50,0,73,735,0.26765899864682,0.370500676589986,0.362093352192362,0.102841677943166,0.191714757190005
1628,6249,839,1806,270,58,22,696,155,75,455,321,0,13,234,0,0,1456,0.28900624099856,0.361337814050248,0.338543992853953,0.0723315730516883,0.139310525532232
1200,4494,739,1391,268,105,77,707,45,40,463,352,0,12,37,0,0,941,0.30952380952381,0.467289719626168,0.375528275306903,0.157765910102359,0.218108231032401
1414,5222,547,1382,231,56,15,564,142,0,172,94,0,33,169,0,0,1080,0.264649559555726,0.338950593642283,0.292426755113322,0.0743010340865569,0.120512622074811
1486,6138,1492,1771,347,174,122,908,509,0,663,343,0,31,0,0,0,1128,0.288530465949821,0.4613880742913,0.360802107728337,0.172857608341479,0.228126668618267
903,2933,479,790,112,28,16,253,216,0,464,6,0,43,72,0,0,634,0.269348789635186,0.342993521991135,0.37703488372093,0.0736447323559495,0.182767790697674
1583,5418,898,1401,256,38,335,1000,221,99,816,1352,131,38,1,53,64,772,0.258582502768549,0.505352528608343,0.356521739130435,0.246770025839793,0.267881595092025
1196,4635,790,1106,128,47,12,411,278,0,414,105,0,34,0,0,0,919,0.238619201725998,0.29428263214671,0.305724965571513,0.055663430420712,0.128992169978359
971,2824,305,633,84,27,36,284,12,10,361,453,4,11,55,15,55,486,0.224150141643059,0.311260623229462,0.312986608533167,0.0871104815864022,0.16322444652323
1146,4211,575,1238,219,43,24,464,50,0,280,226,0,16,122,0,66,952,0.293991925908335,0.383519354072667,0.340359440869758,0.0895274281643315,0.152551719547371
1512,4999,696,1418,213,96,15,530,185,86,573,331,0,12,219,0,0,1094,0.283656731346269,0.373674734946989,0.358703438395415,0.0900180036007202,0.171661031518625
1112,3997,506,1055,157,30,228,743,2,7,301,957,34,22,6,37,118,640,0.263947960970728,0.489367025268952,0.31627266467753,0.225419064298224,0.227619939856581
945,2591,323,602,109,12,104,348,74,28,260,626,38,10,19,19,36,377,0.232342724816673,0.40409108452335,0.302777777777778,0.171748359706677,0.200672976776918
828,2326,351,640,118,9,51,265,49,16,191,308,9,22,23,11,48,462,0.275150472914875,0.399398108340499,0.334509803921569,0.124247635425623,0.178733805588351
1421,5085,469,1268,210,44,49,541,19,28,288,456,0,7,92,1,158,965,0.249360865290069,0.336873156342183,0.290466456049062,0.0875122910521141,0.135742241219104
835,2726,303,696,72,25,3,283,48,0,220,34,0,33,89,0,0,596,0.25531914893617,0.303374908290536,0.318563276267204,0.0480557593543654,0.123117086270561
1435,5176,714,1446,288,114,84,818,53,0,718,433,0,10,85,0,64,960,0.279366306027821,0.42774343122102,0.368224932249323,0.148377125193199,0.222670054200542
486,1237,122,326,50,14,2,96,12,0,95,57,0,5,25,0,3,260,0.263540824575586,0.331447049312854,0.318623784592371,0.0679062247372676,0.136592370979806
1147,3647,363,777,119,33,21,378,98,0,170,0,0,32,132,0,0,604,0.213051823416507,0.28105292020839,0.254351779683035,0.0680010967918837,0.11502655235126
962,2840,347,820,152,32,29,388,30,24,240,119,0,11,39,0,24,607,0.288732394366197,0.395422535211268,0.346489809123261,0.10669014084507,0.172525590423811
840,3001,414,905,166,34,18,361,44,35,166,88,0,36,115,0,0,687,0.30156614461846,0.397534155281573,0.345613487355604,0.0959680106631123,0.157753855760225
698,1371,199,350,63,4,54,218,15,13,188,244,17,19,3,12,35,229,0.25528811086798,0.425237053245806,0.350314465408805,0.169948942377826,0.223797965670693
1962,6021,621,1493,243,36,95,624,20,37,699,963,31,22,118,38,159,1119,0.247965454243481,0.347616674970935,0.326548672566372,0.0996512207274539,0.169328078233812
2313,8258,1062,2326,440,42,188,1153,141,84,640,839,81,33,71,104,169,1656,0.28166626301768,0.413417292322596,0.331931377974543,0.131751029304916,0.176311011838285
1031,3104,308,754,109,10,24,239,11,24,207,219,20,10,46,18,85,611,0.242912371134021,0.307667525773196,0.290805630428272,0.0647551546391753,0.119201506477855
1263,5359,992,1574,227,97,25,671,69,18,169,182,0,8,0,0,0,1225,0.293711513342041,0.386266094420601,0.316293352601156,0.0925545810785594,0.131676300578035
862,2526,305,597,125,13,69,340,10,18,227,656,12,6,26,25,53,390,0.236342042755344,0.378068091844814,0.298132183908046,0.14172604908947,0.184764069264069
1218,1830,220,464,101,9,42,250,16,9,259,425,14,12,12,18,35,312,0.253551912568306,0.387431693989071,0.346861727229825,0.133879781420765,0.207399809976247
1454,5188,759,1540,325,5,215,909,53,25,522,613,61,74,5,59,142,995,0.296838858905166,0.485736314572089,0.365565634092076,0.188897455666924,0.230498789346247
1001,2750,212,635,86,3,14,238,10,6,324,233,0,3,59,0,79,532,0.230909090909091,0.279636363636364,0.312642183945401,0.0487272727272727,0.135370685732857
1202,3911,454,1101,190,25,47,512,16,20,375,559,22,24,15,37,113,839,0.281513679365891,0.378931219636922,0.345065562456867,0.0974175402710304,0.165557965317919
1090,3778,331,833,135,27,3,346,63,0,229,0,0,23,154,0,0,668,0.220487030174696,0.27289571201694,0.269230769230769,0.0524086818422446,0.113015980148883
1406,5011,756,1366,289,22,262,925,37,30,768,1362,47,17,2,44,110,793,0.272600279385352,0.495909000199561,0.368321917808219,0.223308720814209,0.264718694976696
566,1560,144,435,68,16,4,173,5,15,118,51,0,1,34,0,2,347,0.278846153846154,0.350641025641026,0.329958308516974,0.0717948717948718,0.139156402620607
